season,player_key,player_name,player_name_en,kbo_team,role_group,role_model_family,source_confidence_1_5,outcome_available,label_available,success,strong_success,failure,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,matched_to_savant,has_pre_kbo_savant_features,match_method,match_score,matched_savant_name,matched_savant_player_id,prior_savant_years,prior_savant_rows,prior_savant_latest_year,pre_pa,pre_pitch,pre_games,pre_start_proxy_games,pre_games_80plus_pitches,pre_games_90plus_pitches,pre_games_100plus_pitches,pre_bb_hbp_pct,pre_k_pct,pre_hr_pct,pre_woba_allowed,pre_xwoba_allowed_bbe,pre_xslg_allowed_bbe,pre_whiff_per_swing,pre_chase_rate,pre_zone_rate,pre_first_pitch_nonball_rate,pre_three_ball_pitch_rate,pre_hardhit_rate,pre_barrel_rate,pre_start_proxy_rate,pre_third_time_game_rate,pre_early_1_3_woba_allowed,pre_runner_on_base_woba_allowed,pre_risp_woba_allowed,pre_third_time_woba_allowed,pre_starter_stabilizer_score,pre_bb_pct,pre_woba,pre_zone_swing_rate,pre_nonfast_chase_rate,pre_nonfast_whiff_per_swing,pre_sweet_spot_rate,pre_air_bbe_rate,pre_same_field_air_rate_proxy,pre_low_velo_xwoba,pre_high_velo_xwoba,pre_break_off_xwoba,pre_hitter_count_xwoba,pre_ssg_message_screen_score,has_pre_kbo_milb,milb_stat_group,pre_kbo_milb_rows,pre_kbo_milb_latest_year,pre_kbo_milb_recent_rows,pre_kbo_milb_highest_level_score,pre_kbo_aaa_rows,pre_kbo_aa_rows,pre_kbo_milb_pa,pre_kbo_milb_hr,pre_kbo_milb_ops,pre_kbo_milb_obp,pre_kbo_milb_slg,pre_kbo_milb_k_pct,pre_kbo_milb_bb_pct,pre_kbo_milb_ip,pre_kbo_milb_games,pre_kbo_milb_games_started,pre_kbo_milb_k9,pre_kbo_milb_bb9,pre_kbo_milb_hr9,pre_kbo_milb_era,pre_kbo_milb_whip,has_model_pre_kbo_features,model_feature_source,pre_kbo_recent_highest_level_score
2025,제임스네일,제임스 네일,James Aubrey Naile,KIA,starter,pitcher,4,True,True,1,1,0,,164.33333333333334,6.590633835096206,,2.25,1.0,0,0,0,True,True,exact_variant,1.0,"Naile, James",664942.0,2022|2023,2.0,2023.0,117.0,434.0,17.0,0.0,0.0,0.0,0.0,0.094017094017094,0.1025641025641025,0.0256410256410256,0.3905982905982906,0.4017748317702866,0.5506108262108262,0.1459149696559768,0.2523430457541645,0.531369864703198,0.6923076923076923,0.0860990860990861,0.4998575498575499,0.0424501424501424,0.0,0.0,,0.4045081280375397,0.4493589743589744,,,,,,,,,,,,,,,,True,pitching,15.0,2023.0,1.0,100.0,1.0,0.0,,,,,,0.264,0.084,59.0,31.0,3.0,10.067796610169491,3.2033898305084745,0.9152542372881356,3.66,1.37,True,savant_and_milb,100.0
2025,멜로하스주니어,멜 로하스 주니어,Mel Rojas Jr,KT,hitter,hitter,4,True,True,0,0,1,384.0,,1.2127257585525513,107.02774810791016,,0.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,앤드류스티븐슨,앤드류 스티븐슨,Andrew Stevenson,KT,hitter,hitter,4,True,True,0,0,1,168.0,,0.4514786303043365,104.46678161621094,,0.0,0,0,0,True,True,exact_variant,1.0,andrew stevenson,664057.0,2023,1.0,2023.0,40.0,116.0,,,,,,,0.2,0.0,,,,0.2258064516129032,0.375,,,,0.2068965517241379,0.0,,,,,,,,0.05,0.21875,0.6833333333333333,0.391304347826087,0.2916666666666667,0.1724137931034483,0.3103448275862069,0.1111111111111111,0.2104466666666667,0.2891111111111111,0.1648083333333333,0.094,,True,hitting,12.0,2023.0,1.0,100.0,1.0,0.0,470.0,16.0,0.916,0.394,0.522,0.2063829787234042,0.0893617021276595,,,,,,,,,True,savant_and_milb,100.0
2025,엔마누엘데헤수스,엔마누엘 데 헤수스,Enmanuel Jose De Jesus,KT,starter,pitcher,4,True,True,1,0,0,,163.66666666666666,2.468155612977192,,3.96,0.0,0,0,0,True,True,exact_variant,1.0,"De Jesus, Enmanuel",646241.0,2023,1.0,2023.0,34.0,136.0,2.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.1470588235294117,0.0,0.4132352941176471,0.3859872100313479,0.5625,0.2419354838709677,0.2463768115942028,0.4926470588235294,0.7352941176470589,0.0955882352941176,0.5,0.1363636363636363,0.0,0.0,,0.525,0.5117647058823529,,,,,,,,,,,,,,,,True,pitching,12.0,2023.0,2.0,100.0,1.0,0.0,,,,,,0.1686746987951807,0.1253012048192771,92.0,19.0,18.0,6.8478260869565215,5.086956521739131,0.8804347826086957,4.692318840579711,1.653333333333333,True,savant_and_milb,100.0
2025,윌리엄쿠에바스,윌리엄 쿠에바스,William Enrique Cuevas Osorio,KT,starter,pitcher,4,True,True,0,0,1,,98.33333333333331,0.3723167242986874,,5.4,0.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,패트릭머피,패트릭 머피,Patrick Murphy,KT,starter,pitcher,4,True,True,0,0,1,,60.666666666666664,1.32870638879808,,3.12,0.0,0,0,0,True,True,exact_variant,1.0,"Murphy, Patrick",641907.0,2022,1.0,2022.0,34.0,142.0,6.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0,0.4029411764705882,0.3089562672176308,0.349,0.1791044776119403,0.203125,0.5492957746478874,0.5588235294117647,0.1338028169014084,0.2727272727272727,0.0909090909090909,0.0,0.0,,0.3423076923076923,0.2666666666666666,,,,,,,,,,,,,,,,True,pitching,14.0,2023.0,1.0,100.0,1.0,0.0,,,,,,0.2506459948320413,0.1291989664082687,85.33333333333333,42.0,4.0,10.23046875,5.2734375,0.73828125,3.69,1.56,True,savant_and_milb,100.0
2025,오스틴딘,오스틴 딘,Austin James Dean,LG,hitter,hitter,4,True,True,1,1,0,499.0,,4.863814830780029,171.61871337890625,,1.0,0,0,0,True,True,exact_variant,1.0,austin dean,621573.0,2022,1.0,2022.0,9.0,38.0,,,,,,,0.0,0.0,,,,0.0625,0.2608695652173913,,,,0.25,0.0,,,,,,,,0.1111111111111111,0.4777777777777776,0.6666666666666666,0.3,0.1666666666666666,0.125,0.125,0.0,0.27825,,0.3013333333333333,,,True,hitting,14.0,2022.0,0.0,100.0,4.0,3.0,3276.0,82.0,0.7917866300366301,0.3500155677655678,0.4417710622710621,0.1739926739926739,0.0857753357753357,,,,,,,,,True,savant_and_milb,100.0
2025,앤더스톨허스트,앤더스 톨허스트,Anders William Tolhurst,LG,starter,pitcher,4,True,True,1,0,0,,44.0,1.312033239668124,,2.86,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,엘리에이저에르난데스,엘리에이저 에르난데스,Elieser Hernández,LG,starter,pitcher,4,True,True,0,0,1,,66.0,1.2845670833675211,,4.23,0.0,1,0,1,True,True,exact_variant,1.0,"Hernández, Elieser",622694.0,2022|2024,2.0,2024.0,342.0,1351.0,29.0,11.0,7.0,4.0,0.0,0.0906432748538011,0.1988304093567251,0.0701754385964912,0.3901909557286718,0.4016682070765868,0.6388022822067424,0.2074154077643463,0.2363322262115715,0.538840022916456,0.6830827067669173,0.076227369556233,0.3911947454420364,0.1351962934296525,0.4272254710851202,0.386582196231319,0.3701663792672564,0.353107389686337,0.3301374781984199,0.5454859370648844,45.55380825087133,,,,,,,,,,,,,,True,pitching,23.0,2024.0,4.0,100.0,2.0,0.0,,,,,,0.2948717948717949,0.0769230769230769,38.0,14.0,9.0,10.894736842105264,2.8421052631578947,0.9473684210526316,2.845438596491228,1.1342105263157896,True,savant_and_milb,100.0
2025,요니치리노스,요니 치리노스,Yonny Chirinos,LG,starter,pitcher,4,True,True,1,1,0,,177.0,5.208812150749326,,3.31,0.0,0,0,0,True,True,exact_variant,1.0,"Chirinos, Yonny",630023.0,2022|2023|2024,3.0,2024.0,541.0,1961.0,28.0,16.0,12.0,4.0,0.0,0.0924214417744916,0.155268022181146,0.0406654343807763,0.3733567726174011,0.3893507977012814,0.5779352326323336,0.1720450500215054,0.2661510346894503,0.5106591717434406,0.628090107148761,0.0695700065854371,0.4281594644590158,0.0861646014498348,0.5991682070240295,0.6053604436229205,0.3337962226634572,0.3675692983181179,0.3089812395096352,0.4671153001317943,53.58008209727016,,,,,,,,,,,,,,True,pitching,16.0,2024.0,2.0,100.0,2.0,0.0,,,,,,0.1949910554561717,0.0805008944543828,130.0,26.0,25.0,7.546153846153846,3.1153846153846154,0.8307692307692308,3.8087179487179488,1.3233846153846154,True,savant_and_milb,100.0
2025,코엔윈,코엔 윈,Coen Wynne,LG,starter,pitcher,4,True,True,0,0,1,,23.0,-0.063602000948557,,7.04,0.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,맷데이비슨,맷 데이비슨,Matthew Glen Davidson,NC,hitter,hitter,4,True,True,1,0,0,439.0,,2.7161195278167725,149.004638671875,,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,라일리톰프슨,라일리 톰프슨,Riley Thompson,NC,starter,pitcher,4,True,True,1,1,0,,172.0,4.343910766323517,,3.45,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,로건앨런,로건 앨런,Logan Allen,NC,starter,pitcher,4,True,True,1,0,0,,173.0,2.4118721721133385,,4.53,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,기예르모에레디아,기예르모 에레디아,Guillermo Heredia Molina,SSG,hitter,hitter,4,True,True,1,1,0,415.0,,3.5403592586517334,140.99366760253906,,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,라이언맥브룸,라이언 맥브룸,Ryan McBroom,SSG,hitter,hitter,4,True,True,0,0,1,80.0,,-0.1659993976354599,62.7510871887207,,0.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,드류앤더슨,드류 앤더슨,Andrew James Anderson,SSG,starter,pitcher,4,True,True,1,1,0,,171.66666666666666,6.539894596237571,,2.25,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,미치화이트,미치 화이트,Mitch White,SSG,starter,pitcher,4,True,True,1,0,0,,134.66666666666666,4.239912815042339,,2.87,0.0,0,0,0,True,True,exact_variant,1.0,"White, Mitch",669952.0,2022|2023|2024,3.0,2024.0,610.0,2389.0,48.0,19.0,10.0,5.0,1.0,0.0967213114754097,0.1704918032786884,0.0245901639344261,0.3576577164430169,0.361879513127296,0.5115827861310042,0.1747474048320433,0.296215803016419,0.4782776380646874,0.6013055411319636,0.093059021930891,0.3642559035653867,0.0653661995502629,0.5332156368221942,0.4039344262295082,0.3719775910364145,0.3683214678867886,0.3482660781841109,0.3925925925925925,59.99417984511294,,,,,,,,,,,,,,True,pitching,17.0,2024.0,3.0,100.0,2.0,0.0,,,,,,0.2660194174757281,0.1009708737864077,116.66666666666669,36.0,20.0,10.568571428571428,4.011428571428572,0.8485714285714285,4.631085714285714,1.4620571428571427,True,savant_and_milb,100.0
2025,제이크케이브,제이크 케이브,Jake Cave,두산,hitter,hitter,4,True,True,1,1,0,593.0,,4.302095413208008,125.38219451904295,,0.0,0,0,0,True,True,exact_variant,1.0,jake cave,595909.0,2022|2023|2024,3.0,2024.0,726.0,2875.0,,,,,,,0.2782369146005509,0.0234159779614324,,,,0.26928460757278,0.3188027816836505,,,,0.3800866683871745,0.0713820701533228,,,,,,,,0.0606060606060605,0.2964721591776402,0.7069016722842199,0.3513923156930891,0.3617230838210691,0.3569423380105289,0.5650788327500382,0.3798605893647215,0.3479577675554727,0.3973682329866651,0.3248990344791355,0.4149235182361129,46.14905837887163,True,hitting,15.0,2023.0,1.0,100.0,1.0,0.0,275.0,16.0,1.113,0.429,0.684,0.2036363636363636,0.1127272727272727,,,,,,,,,True,savant_and_milb,100.0
2025,잭로그,잭 로그,Zach Logue,두산,starter,pitcher,4,True,True,1,1,0,,176.0,5.337692292960082,,2.81,1.0,0,0,0,True,True,exact_variant,1.0,"Logue, Zach",656657.0,2022|2023|2024,3.0,2024.0,318.0,1238.0,19.0,10.0,7.0,5.0,1.0,0.0754716981132075,0.1761006289308175,0.0534591194968553,0.3969780490812676,0.4032783606455594,0.627344236387924,0.1802454950338954,0.2809994369630653,0.4925674144936709,0.5534591194968553,0.0822363560135292,0.4169295652089668,0.1171567500631925,0.5772686433063792,0.5772686433063792,0.3367094017094016,0.4436131493128348,0.4466358134567461,0.5,41.82624195335498,,,,,,,,,,,,,,True,pitching,13.0,2024.0,5.0,100.0,4.0,1.0,,,,,,0.2206375838926174,0.0830536912751677,281.3333333333333,76.0,47.0,8.41350710900474,3.167061611374408,1.151658767772512,3.904063981042654,1.2984478672985784,True,savant_and_milb,100.0
2025,콜어빈,콜 어빈,Cole Irvin,두산,starter,pitcher,4,True,True,1,0,0,,144.66666666666666,2.5697598777777695,,4.48,0.0,0,0,0,True,True,exact_variant,1.0,"Irvin, Cole",608344.0,2022|2023|2024,3.0,2024.0,1569.0,5669.0,83.0,58.0,46.0,20.0,4.0,0.0675589547482472,0.1746335245379221,0.034416826003824,0.3343227759332434,0.3966619616788548,0.5985619153410308,0.1754220641985634,0.2894964621400904,0.5353818559367055,0.6562574991678343,0.0686999099466747,0.3893500260706551,0.1086789216057228,0.7523570910529438,0.7453242785872839,0.3305111094788456,0.3414922173509749,0.324170536283347,0.3561550959897887,61.311197212328814,,,,,,,,,,,,,,True,pitching,7.0,2024.0,2.0,100.0,2.0,0.0,,,,,,0.1428571428571428,0.0612244897959183,56.0,11.0,11.0,5.625,2.4107142857142856,1.2857142857142858,4.340714285714286,1.3240476190476191,True,savant_and_milb,100.0
2025,빅터레예스,빅터 레예스,Víctor José Reyes,롯데,hitter,hitter,4,True,True,1,1,0,643.0,,3.2080609798431396,124.81194305419922,,1.0,0,0,0,True,True,exact_variant,1.0,víctor reyes,622682.0,2022,1.0,2022.0,336.0,1283.0,,,,,,,0.2232142857142857,0.0089285714285714,,,,0.2503477051460361,0.425253991291727,,,,0.3677685950413223,0.049586776859504,,,,,,,,0.0386904761904761,0.2930059523809524,0.7171717171717171,0.5380434782608695,0.2534435261707989,0.371900826446281,0.4793388429752066,0.4913793103448275,0.3446766523935129,0.4750507246376811,0.3427287362600188,0.5764603174603175,43.21882670010479,True,hitting,13.0,2023.0,1.0,100.0,1.0,0.0,546.0,20.0,0.792,0.33,0.462,0.2271062271062271,0.0659340659340659,,,,,,,,,True,savant_and_milb,100.0
2025,빈스벨라스케즈,빈스 벨라스케즈,Vincent John Velasquez,롯데,starter,pitcher,4,True,True,0,0,1,,35.0,-0.3078076128748702,,8.23,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,알렉감보아,알렉 감보아,Alec Gamboa,롯데,starter,pitcher,4,True,True,1,0,0,,108.0,2.352581646594522,,3.58,0.0,0,0,0,True,False,exact_variant,1.0,"Gamboa, Alec",687941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,6.0,2024.0,3.0,100.0,2.0,1.0,,,,,,0.1978193146417445,0.1230529595015576,150.0,59.0,15.0,7.62,4.74,0.48,3.480911111111111,1.3457333333333334,True,milb_only,100.0
2025,찰리반즈,찰리 반즈,Charlie Barnes,롯데,starter,pitcher,4,True,True,0,0,1,,45.666666666666664,0.2966230547046589,,5.32,0.0,1,1,0,True,False,exact_variant,1.0,"Barnes, Charlie",656212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,7.0,2021.0,0.0,100.0,2.0,1.0,,,,,,0.1949413942011104,0.0869833436150524,373.6666666666667,77.0,75.0,7.611061552185548,3.3960749330954503,0.6262265834076717,3.708233719892952,1.3778322925958968,True,milb_only,100.0
2025,터커데이비드슨,터커 데이비드슨,Tucker Davidson,롯데,starter,pitcher,4,True,True,0,0,1,,123.33333333333331,3.3760758744067263,,3.65,0.0,1,0,1,True,True,exact_variant,1.0,"Davidson, Tucker",656353.0,2022|2023|2024,3.0,2024.0,498.0,1834.0,51.0,12.0,5.0,2.0,0.0,0.1244979919678714,0.1606425702811244,0.0261044176706827,0.3711189585929926,0.3590411458111537,0.5084223071383662,0.2180142391622173,0.2750607488486926,0.4890842456848428,0.5502008032128514,0.0842217718740896,0.3627879759441239,0.0597898739817774,0.4597600930035933,0.4041164658634538,0.2978344906720477,0.3633349489913678,0.315976915179515,0.4085929440891273,49.1471274134843,,,,,,,,,,,,,,True,pitching,8.0,2024.0,1.0,100.0,1.0,0.0,,,,,,0.2067594433399602,0.0914512922465208,115.66666666666669,32.0,17.0,8.09221902017291,3.579250720461095,1.3227665706051872,3.890000000000001,1.34,True,savant_and_milb,100.0
2025,르윈디아즈,르윈 디아즈,Lewin Díaz,삼성,hitter,hitter,4,True,True,1,1,0,628.0,,5.795892715454102,159.72494506835938,,1.0,0,0,0,True,True,exact_variant,1.0,lewin díaz,650331.0,2022,1.0,2022.0,174.0,732.0,,,,,,,0.3103448275862069,0.028735632183908,,,,0.2396449704142011,0.3350785340314136,,,,0.287037037037037,0.0555555555555555,,,,,,,,0.0632183908045977,0.232758620689655,0.6,0.3608247422680412,0.3703703703703703,0.3148148148148148,0.5648148148148148,0.5901639344262295,0.2411586099967052,0.4397054700854701,0.2395096825396825,0.3791428571428571,27.872834334200498,True,hitting,14.0,2023.0,1.0,100.0,1.0,0.0,483.0,17.0,0.8040000000000002,0.362,0.442,0.196687370600414,0.124223602484472,,,,,,,,,True,savant_and_milb,100.0
2025,데니레예스,데니 레예스,Denyi Reyes,삼성,starter,pitcher,4,True,True,0,0,1,,50.0,1.0570227893174051,,4.14,0.0,1,1,0,True,True,exact_variant,1.0,"Reyes, Denyi",660593.0,2022|2023,2.0,2023.0,121.0,481.0,12.0,4.0,1.0,1.0,1.0,0.0826446280991735,0.165289256198347,0.024793388429752,0.3539697279227412,0.3541846819163322,0.4983931960295596,0.2039377734564899,0.3415140582707043,0.4930675385220839,0.6033057851239669,0.0785275330729875,0.3925838471293016,0.0590318772136953,0.3333333333333333,0.1652892561983471,0.3678835020108719,0.4477887757063233,0.3501257635644987,0.2777777777777778,,,,,,,,,,,,,,,True,pitching,10.0,2023.0,1.0,100.0,1.0,0.0,,,,,,0.1786600496277915,0.0818858560794044,91.66666666666669,20.0,18.0,7.069090909090908,3.24,2.3563636363636364,5.79,1.42,True,savant_and_milb,100.0
2025,아리엘후라도,아리엘 후라도,Ariel Bolívar Jurado Agrazal,삼성,starter,pitcher,4,True,True,1,1,0,,197.33333333333337,7.5701771892763965,,2.6,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,헤르손가라비토,헤르손 가라비토,Gerson Yeris Garabito,삼성,starter,pitcher,4,True,True,0,0,0,,78.33333333333333,2.5365510681354015,,2.64,0.0,0,0,0,True,True,exact_variant,1.0,"Garabito, Gerson",642520.0,2024,1.0,2024.0,115.0,492.0,18.0,2.0,1.0,0.0,0.0,0.1391304347826087,0.1913043478260869,0.0347826086956521,0.3402654867256637,0.4358018286354717,0.6577066666666667,0.1990950226244343,0.2801556420233463,0.4776422764227642,0.6,0.0813008130081299,0.3552631578947368,0.1184210526315789,0.1111111111111111,0.0,0.25,0.3294117647058823,0.2916666666666667,,,,,,,,,,,,,,,,True,pitching,12.0,2024.0,2.0,100.0,1.0,1.0,,,,,,0.2530612244897959,0.0571428571428571,59.666666666666664,14.0,11.0,9.35195530726257,2.111731843575419,0.905027932960894,3.32268156424581,1.0387150837988828,True,savant_and_milb,100.0
2025,루벤카디네스,루벤 카디네스,Ruben Cardenas,키움,hitter,hitter,4,True,True,0,0,1,361.0,,-0.2302426248788833,99.73535919189452,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,루벤카디네스,루벤 카디네스,Ruben Cardenas,키움,hitter,hitter,4,True,True,0,0,1,361.0,,-0.2302426248788833,99.73535919189452,,0.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,스톤개랫,스톤 개랫,Stone Garrett,키움,hitter,hitter,4,True,True,0,0,1,93.0,,-0.6440398097038269,59.945350646972656,,0.0,1,0,0,True,True,exact_variant,1.0,stone garrett,656448.0,2022|2023|2024,3.0,2024.0,361.0,1382.0,,,,,,,0.3019390581717451,0.038781163434903,,,,0.3117134017169538,0.3381762272120595,,,,0.500015626109809,0.1020988706584273,,,,,,,,0.0831024930747922,0.3758033240997229,0.7570165405823921,0.3903298220811131,0.3961531251952596,0.3781305490446764,0.5864756019603664,0.5152304927570766,0.418122654519848,0.4574397862705608,0.4094307015304814,0.7182969708661221,71.95346379611848,True,hitting,13.0,2024.0,3.0,100.0,2.0,1.0,317.0,3.0,0.6886309148264985,0.3515835962145111,0.3370473186119874,0.2902208201892745,0.113564668769716,,,,,,,,,True,savant_and_milb,100.0
2025,야시엘푸이그,야시엘 푸이그,Yasiel Puig Valdés,키움,hitter,hitter,4,True,True,0,0,1,172.0,,-0.371216744184494,74.46866607666016,,0.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,CC메르세데스,C.C 메르세데스,Cristopher Crisostomo Mercedes,키움,starter,pitcher,4,True,True,0,0,1,,46.333333333333336,0.6699942839373844,,4.47,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,라울알칸타라,라울 알칸타라,Raul Alcántara,키움,starter,pitcher,4,True,True,1,0,0,,121.0,2.9998103546621526,,3.27,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,라클란웰스,라클란 웰스,Lachlan Robert Wells,키움,starter,pitcher,4,True,True,1,0,1,,20.0,0.3820089305900641,,3.15,1.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,
2025,케니로젠버그,케니 로젠버그,Kenny Rosenberg,키움,starter,pitcher,4,True,True,0,0,1,,75.33333333333333,1.790310005004133,,3.23,1.0,1,1,0,True,True,exact_variant,1.0,"Rosenberg, Kenny",670046.0,2022|2023|2024,3.0,2024.0,297.0,1143.0,17.0,5.0,7.0,3.0,0.0,0.0976430976430976,0.1818181818181817,0.0303030303030302,0.3470104008503741,0.3563077578483782,0.5274761430045394,0.2140394892482964,0.2565209053101545,0.4780127762565902,0.5952907762431572,0.1107421755859655,0.3351275642166682,0.0739915684747472,0.3134519801186467,0.5566778900112234,0.3831894563566118,0.3300681700289543,0.3539565933505327,0.3528687079784258,,,,,,,,,,,,,,,True,pitching,14.0,2024.0,2.0,100.0,2.0,0.0,,,,,,0.2411575562700964,0.090032154340836,215.33333333333337,41.0,41.0,9.404024767801856,3.510835913312693,1.630030959752322,4.553653250773993,1.397523219814241,True,savant_and_milb,100.0
2025,루이스리베라토,루이스 리베라토,Luis David Liberato,한화,hitter,hitter,4,True,True,0,0,0,273.0,,1.9966312646865845,143.11322021484375,,0.0,0,0,0,True,True,exact_variant,1.0,luis liberato,642451.0,2022,1.0,2022.0,5.0,15.0,,,,,,,0.6,0.0,,,,0.25,0.2857142857142857,,,,0.5,0.0,,,,,,,,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.5,0.039,0.006,,,,True,hitting,16.0,2024.0,3.0,100.0,2.0,0.0,573.0,13.0,0.7642164048865618,0.344893542757417,0.4193228621291448,0.2408376963350785,0.1134380453752181,,,,,,,,,True,savant_and_milb,100.0
2025,에스테반플로리알,에스테반 플로리알,Estevan Florial,한화,hitter,hitter,4,True,True,0,0,1,285.0,,1.7797154188156128,111.50299835205078,,0.0,1,1,0,True,True,exact_variant,1.0,estevan florial,664314.0,2022|2023|2024,3.0,2024.0,217.0,886.0,,,,,,,0.3410138248847925,0.0138248847926267,,,,0.3938180696055819,0.235016090186826,,,,0.3655296007910023,0.0696667246802317,,,,,,,,0.096774193548387,0.2716003351487222,0.757910763802798,0.2620685183300626,0.4613542763460321,0.3456914838608784,0.43975795731715,0.4419545407297044,0.3687424176699063,0.2096423085363177,0.3737435993642275,0.4256469002695418,75.68015171921526,True,hitting,16.0,2024.0,2.0,100.0,2.0,0.0,713.0,37.0,0.8627082748948105,0.3605610098176718,0.5021472650771388,0.302945301542777,0.1346423562412342,,,,,,,,,True,savant_and_milb,100.0
2025,라이언와이스,라이언 와이스,Ryan Weiss,한화,starter,pitcher,4,True,True,1,1,0,,178.66666666666666,5.953277450318902,,2.87,0.0,0,0,0,True,False,exact_variant,1.0,"Weiss, Ryan",680802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,10.0,2023.0,1.0,100.0,1.0,0.0,,,,,,0.2027027027027027,0.1891891891891892,14.0,12.0,0.0,9.642857142857142,9.0,1.9285714285714288,7.07,2.0,True,milb_only,100.0
2025,코디폰세,코디 폰세,Cody Ponce,한화,starter,pitcher,4,True,True,1,1,0,,180.66666666666663,8.38105726823523,,1.89,0.0,0,0,0,True,False,exact_variant,1.0,"Ponce, Cody",664074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,11.0,2021.0,0.0,100.0,2.0,5.0,,,,,,0.2178262846748522,0.0641200545702592,520.3333333333334,164.0,76.0,8.285073670723895,2.438821268417681,0.8129404228058936,3.910256245996156,1.2378667520819988,True,milb_only,100.0
